q_over_b,u_m,z_m,surface_radius_m
0.1,2.5000000000000004e-11,-1.5382623626373628e-07,8.534521887993403e-08
0.1,2.5000000000000004e-11,-1.533276098901099e-07,8.49965426795268e-08
0.1,2.5000000000000004e-11,-1.5282898351648354e-07,8.465052968708635e-08
0.1,2.5000000000000004e-11,-1.5233035714285715e-07,8.430774244839697e-08
0.1,2.5000000000000004e-11,-1.5183173076923078e-07,8.39673528468445e-08
0.1,2.5000000000000004e-11,-1.513331043956044e-07,8.362955087751937e-08
0.1,2.5000000000000004e-11,-1.5083447802197804e-07,8.329505045238382e-08
0.1,2.5000000000000004e-11,-1.5033585164835167e-07,8.296305235881147e-08
0.1,2.5000000000000004e-11,-1.498372252747253e-07,8.263364867991109e-08
0.1,2.5000000000000004e-11,-1.493385989010989e-07,8.230763448463788e-08
0.1,2.5000000000000004e-11,-1.4883997252747254e-07,8.198406902758225e-08
0.1,2.5000000000000004e-11,-1.4834134615384617e-07,8.166323016157733e-08
0.1,2.5000000000000004e-11,-1.478427197802198e-07,8.13458316465635e-08
0.1,2.5000000000000004e-11,-1.4734409340659344e-07,8.103073431091569e-08
0.1,2.5000000000000004e-11,-1.4684546703296704e-07,8.071867398731968e-08
0.1,2.5000000000000004e-11,-1.4634684065934067e-07,8.040984129703904e-08
0.1,2.5000000000000004e-11,-1.458482142857143e-07,8.010332329834151e-08
0.1,2.5000000000000004e-11,-1.4534958791208793e-07,7.980030601597777e-08
0.1,2.5000000000000004e-11,-1.4485096153846157e-07,7.949979362674627e-08
0.1,2.5000000000000004e-11,-1.4435233516483517e-07,7.920214857724532e-08
0.1,2.5000000000000004e-11,-1.438537087912088e-07,7.890787828430766e-08
0.1,2.5000000000000004e-11,-1.4335508241758243e-07,7.861587722632315e-08
0.1,2.5000000000000004e-11,-1.4285645604395607e-07,7.832746994966875e-08
0.1,2.5000000000000004e-11,-1.423578296703297e-07,7.804138236572303e-08
0.1,2.5000000000000004e-11,-1.418592032967033e-07,7.775853175510398e-08
0.1,2.5000000000000004e-11,-1.4136057692307693e-07,7.747853736678312e-08
0.1,2.5000000000000004e-11,-1.4086195054945056e-07,7.720120548501353e-08
0.1,2.5000000000000004e-11,-1.403633241758242e-07,7.692726257124265e-08
0.1,2.5000000000000004e-11,-1.3986469780219783e-07,7.665558414470784e-08
0.1,2.5000000000000004e-11,-1.3936607142857143e-07,7.638750403878215e-08
0.1,2.5000000000000004e-11,-1.3886744505494506e-07,7.612154715011627e-08
0.1,2.5000000000000004e-11,-1.383688186813187e-07,7.585921569318763e-08
0.1,2.5000000000000004e-11,-1.3787019230769233e-07,7.559899185175825e-08
0.1,2.5000000000000004e-11,-1.3737156593406596e-07,7.534234515958103e-08
0.1,2.5000000000000004e-11,-1.368729395604396e-07,7.508782155684464e-08
0.1,2.5000000000000004e-11,-1.363743131868132e-07,7.483682355608611e-08
0.1,2.5000000000000004e-11,-1.3587568681318683e-07,7.458793791728948e-08
0.1,2.5000000000000004e-11,-1.3537706043956046e-07,7.434255944716184e-08
0.1,2.5000000000000004e-11,-1.348784340659341e-07,7.409923742920853e-08
0.1,2.5000000000000004e-11,-1.3437980769230772e-07,7.38594370886089e-08
0.1,2.5000000000000004e-11,-1.3388118131868132e-07,7.36216121045036e-08
0.1,2.5000000000000004e-11,-1.3338255494505496e-07,7.338731900284677e-08
0.1,2.5000000000000004e-11,-1.328839285714286e-07,7.315495429710583e-08
0.1,2.5000000000000004e-11,-1.3238530219780222e-07,7.292605282564533e-08
0.1,2.5000000000000004e-11,-1.3188667582417585e-07,7.269916558771534e-08
0.1,2.5000000000000004e-11,-1.3138804945054945e-07,7.247548227113134e-08
0.1,2.5000000000000004e-11,-1.3088942307692309e-07,7.225416989825129e-08
0.1,2.5000000000000004e-11,-1.3039079670329672e-07,7.203546197883039e-08
0.1,2.5000000000000004e-11,-1.2989217032967035e-07,7.181969350060962e-08
0.1,2.5000000000000004e-11,-1.2939354395604398e-07,7.160587594307216e-08
0.1,2.5000000000000004e-11,-1.2889491758241759e-07,7.139538180504933e-08
0.1,2.5000000000000004e-11,-1.2839629120879122e-07,7.118665918781572e-08
0.1,2.5000000000000004e-11,-1.2789766483516485e-07,7.09810746086131e-08
0.1,2.5000000000000004e-11,-1.2739903846153848e-07,7.077779042787141e-08
0.1,2.5000000000000004e-11,-1.269004120879121e-07,7.057668326369225e-08
0.1,2.5000000000000004e-11,-1.2640178571428574e-07,7.037862907388384e-08
0.1,2.5000000000000004e-11,-1.2590315934065935e-07,7.018221920660098e-08
0.1,2.5000000000000004e-11,-1.2540453296703298e-07,6.99888438081538e-08
0.1,2.5000000000000004e-11,-1.249059065934066e-07,6.979771957032703e-08
0.1,2.5000000000000004e-11,-1.2440728021978024e-07,6.960846820505737e-08
0.1,2.5000000000000004e-11,-1.2390865384615387e-07,6.942224332702033e-08
0.1,2.5000000000000004e-11,-1.2341002747252748e-07,6.92376991969006e-08
0.1,2.5000000000000004e-11,-1.229114010989011e-07,6.905560254217662e-08
0.1,2.5000000000000004e-11,-1.2241277472527474e-07,6.887611075569732e-08
0.1,2.5000000000000004e-11,-1.2191414835164837e-07,6.869808341846775e-08
0.1,2.5000000000000004e-11,-1.21415521978022e-07,6.85227634458334e-08
0.1,2.5000000000000004e-11,-1.209168956043956e-07,6.834970708036041e-08
0.1,2.5000000000000004e-11,-1.2041826923076924e-07,6.817805906700263e-08
0.1,2.5000000000000004e-11,-1.1991964285714287e-07,6.800912646060847e-08
0.1,2.5000000000000004e-11,-1.194210164835165e-07,6.78422656326896e-08
0.1,2.5000000000000004e-11,-1.1892239010989012e-07,6.767675416632282e-08
0.1,2.5000000000000004e-11,-1.1842376373626375e-07,6.751385923634171e-08
0.1,2.5000000000000004e-11,-1.1792513736263738e-07,6.735296287984667e-08
0.1,2.5000000000000004e-11,-1.17426510989011e-07,6.719331507816942e-08
0.1,2.5000000000000004e-11,-1.1692788461538463e-07,6.703610606831395e-08
0.1,2.5000000000000004e-11,-1.1642925824175825e-07,6.688091488621227e-08
0.1,2.5000000000000004e-11,-1.1593063186813188e-07,6.672690167702341e-08
0.1,2.5000000000000004e-11,-1.1543200549450551e-07,6.657499399263466e-08
0.1,2.5000000000000004e-11,-1.1493337912087913e-07,6.642519406633776e-08
0.1,2.5000000000000004e-11,-1.1443475274725276e-07,6.627668533932194e-08
0.1,2.5000000000000004e-11,-1.1393612637362638e-07,6.612965495764106e-08
0.1,2.5000000000000004e-11,-1.1343750000000001e-07,6.598486054690513e-08
0.1,2.5000000000000004e-11,-1.1293887362637364e-07,6.584156347592467e-08
0.1,2.5000000000000004e-11,-1.1244024725274726e-07,6.569925859052675e-08
0.1,2.5000000000000004e-11,-1.1194162087912089e-07,6.55590025009896e-08
0.1,2.5000000000000004e-11,-1.1144299450549452e-07,6.542047962055814e-08
0.1,2.5000000000000004e-11,-1.1094436813186814e-07,6.528302890917102e-08
0.1,2.5000000000000004e-11,-1.1044574175824177e-07,6.514678023650215e-08
0.1,2.5000000000000004e-11,-1.0994711538461539e-07,6.501249955563721e-08
0.1,2.5000000000000004e-11,-1.0944848901098902e-07,6.487959020016359e-08
0.1,2.5000000000000004e-11,-1.0894986263736266e-07,6.474746959819506e-08
0.1,2.5000000000000004e-11,-1.0845123626373627e-07,6.461680815347919e-08
0.1,2.5000000000000004e-11,-1.079526098901099e-07,6.44878243444388e-08
0.1,2.5000000000000004e-11,-1.0745398351648352e-07,6.435996567290496e-08
0.1,2.5000000000000004e-11,-1.0695535714285715e-07,6.423275125770725e-08
0.1,2.5000000000000004e-11,-1.0645673076923079e-07,6.410698961523273e-08
0.1,2.5000000000000004e-11,-1.059581043956044e-07,6.398269230284506e-08
0.1,2.5000000000000004e-11,-1.0545947802197804e-07,6.38593600447187e-08
0.1,2.5000000000000004e-11,-1.0496085164835167e-07,6.373655044068488e-08
0.1,2.5000000000000004e-11,-1.0446222527472528e-07,6.361503310533563e-08
0.1,2.5000000000000004e-11,-1.0396359890109892e-07,6.349484235461825e-08
0.1,2.5000000000000004e-11,-1.0346497252747253e-07,6.337552288162455e-08
0.1,2.5000000000000004e-11,-1.0296634615384617e-07,6.325663796625008e-08
0.1,2.5000000000000004e-11,-1.024677197802198e-07,6.313873357022035e-08
0.1,2.5000000000000004e-11,-1.0196909340659342e-07,6.302209215324731e-08
0.1,2.5000000000000004e-11,-1.0147046703296705e-07,6.290628640427333e-08
0.1,2.5000000000000004e-11,-1.0097184065934068e-07,6.27909170458506e-08
0.1,2.5000000000000004e-11,-1.004732142857143e-07,6.267609072955282e-08
0.1,2.5000000000000004e-11,-9.997458791208793e-08,6.256249986465701e-08
0.1,2.5000000000000004e-11,-9.947596153846155e-08,6.244977834520994e-08
0.1,2.5000000000000004e-11,-9.897733516483518e-08,6.233756977559309e-08
0.1,2.5000000000000004e-11,-9.847870879120881e-08,6.222562876328519e-08
0.1,2.5000000000000004e-11,-9.798008241758243e-08,6.211477252923919e-08
0.1,2.5000000000000004e-11,-9.748145604395606e-08,6.200494046201313e-08
0.1,2.5000000000000004e-11,-9.698282967032968e-08,6.189584443694404e-08
0.1,2.5000000000000004e-11,-9.648420329670331e-08,6.178723097734062e-08
0.1,2.5000000000000004e-11,-9.598557692307694e-08,6.167932002805623e-08
0.1,2.5000000000000004e-11,-9.548695054945056e-08,6.157284657792006e-08
0.1,2.5000000000000004e-11,-9.498832417582419e-08,6.146766945500717e-08
0.1,2.5000000000000004e-11,-9.448969780219782e-08,6.136371202517424e-08
0.1,2.5000000000000004e-11,-9.399107142857144e-08,6.126099011252859e-08
0.1,2.5000000000000004e-11,-9.349244505494507e-08,6.116007736745827e-08
0.1,2.5000000000000004e-11,-9.299381868131869e-08,6.106180828455118e-08
0.1,2.5000000000000004e-11,-9.249519230769232e-08,6.096652089609589e-08
0.1,2.5000000000000004e-11,-9.199656593406595e-08,6.087636685277036e-08
0.1,2.5000000000000004e-11,-9.149793956043957e-08,6.079956917882282e-08
0.1,2.5000000000000004e-11,-9.09993131868132e-08,6.074741555929826e-08
0.1,2.5000000000000004e-11,-9.050068681318682e-08,6.07277471267506e-08
0.1,2.5000000000000004e-11,-9.000206043956045e-08,6.074080169702174e-08
0.1,2.5000000000000004e-11,-8.950343406593408e-08,6.077832948656329e-08
0.1,2.5000000000000004e-11,-8.90048076923077e-08,6.082886553667654e-08
0.1,2.5000000000000004e-11,-8.850618131868133e-08,6.088408317920077e-08
0.1,2.5000000000000004e-11,-8.800755494505496e-08,6.09416343686261e-08
0.1,2.5000000000000004e-11,-8.750892857142858e-08,6.10009541223177e-08
0.1,2.5000000000000004e-11,-8.701030219780221e-08,6.10616287688616e-08
0.1,2.5000000000000004e-11,-8.651167582417583e-08,6.112334793072111e-08
0.1,2.5000000000000004e-11,-8.601304945054946e-08,6.118588131555802e-08
0.1,2.5000000000000004e-11,-8.551442307692309e-08,6.124906043000029e-08
0.1,2.5000000000000004e-11,-8.501579670329671e-08,6.131269839346573e-08
0.1,2.5000000000000004e-11,-8.451717032967034e-08,6.13763043427326e-08
0.1,2.5000000000000004e-11,-8.401854395604397e-08,6.14398090847121e-08
0.1,2.5000000000000004e-11,-8.351991758241759e-08,6.150317160709992e-08
0.1,2.5000000000000004e-11,-8.302129120879122e-08,6.156637009138189e-08
0.1,2.5000000000000004e-11,-8.252266483516484e-08,6.16293968941591e-08
0.1,2.5000000000000004e-11,-8.202403846153847e-08,6.169225469755502e-08
0.1,2.5000000000000004e-11,-8.15254120879121e-08,6.17549699876064e-08
0.1,2.5000000000000004e-11,-8.102678571428572e-08,6.181747570759052e-08
0.1,2.5000000000000004e-11,-8.052815934065935e-08,6.187938482700248e-08
0.1,2.5000000000000004e-11,-8.002953296703297e-08,6.194072597790314e-08
0.1,2.5000000000000004e-11,-7.95309065934066e-08,6.200152948510436e-08
0.1,2.5000000000000004e-11,-7.903228021978023e-08,6.206182640943785e-08
0.1,2.5000000000000004e-11,-7.853365384615385e-08,6.212164782054498e-08
0.1,2.5000000000000004e-11,-7.803502747252748e-08,6.218102424415554e-08
0.1,2.5000000000000004e-11,-7.753640109890111e-08,6.223998524239417e-08
0.1,2.5000000000000004e-11,-7.703777472527473e-08,6.229860046801111e-08
0.1,2.5000000000000004e-11,-7.653914835164836e-08,6.235648358760356e-08
0.1,2.5000000000000004e-11,-7.604052197802198e-08,6.241362705106005e-08
0.1,2.5000000000000004e-11,-7.554189560439561e-08,6.247006612058916e-08
0.1,2.5000000000000004e-11,-7.504326923076924e-08,6.252583413191226e-08
0.1,2.5000000000000004e-11,-7.454464285714286e-08,6.25809624173621e-08
0.1,2.5000000000000004e-11,-7.40460164835165e-08,6.263548025644212e-08
0.1,2.5000000000000004e-11,-7.354739010989011e-08,6.268941484828425e-08
0.1,2.5000000000000004e-11,-7.304876373626374e-08,6.274279130172108e-08
0.1,2.5000000000000004e-11,-7.255013736263738e-08,6.279568244319654e-08
0.1,2.5000000000000004e-11,-7.2051510989011e-08,6.284775160847453e-08
0.1,2.5000000000000004e-11,-7.155288461538462e-08,6.289899929432809e-08
0.1,2.5000000000000004e-11,-7.105425824175826e-08,6.294945525892355e-08
0.1,2.5000000000000004e-11,-7.055563186813187e-08,6.29991471424015e-08
0.1,2.5000000000000004e-11,-7.00570054945055e-08,6.304810051614364e-08
0.1,2.5000000000000004e-11,-6.955837912087912e-08,6.309633893726915e-08
0.1,2.5000000000000004e-11,-6.905975274725276e-08,6.31438840075501e-08
0.1,2.5000000000000004e-11,-6.856112637362639e-08,6.319075543609163e-08
0.1,2.5000000000000004e-11,-6.80625e-08,6.323697110524149e-08
0.1,2.5000000000000004e-11,-6.756387362637364e-08,6.328260876326292e-08
0.1,2.5000000000000004e-11,-6.706524725274725e-08,6.3327429010602e-08
0.1,2.5000000000000004e-11,-6.656662087912089e-08,6.337139533210233e-08
0.1,2.5000000000000004e-11,-6.606799450549452e-08,6.34145310399771e-08
0.1,2.5000000000000004e-11,-6.556936813186814e-08,6.34568577410738e-08
0.1,2.5000000000000004e-11,-6.507074175824177e-08,6.349839541567523e-08
0.1,2.5000000000000004e-11,-6.45721153846154e-08,6.353916249658135e-08
0.1,2.5000000000000004e-11,-6.407348901098902e-08,6.35791759482356e-08
0.1,2.5000000000000004e-11,-6.357486263736265e-08,6.36184513456873e-08
0.1,2.5000000000000004e-11,-6.307623626373627e-08,6.36570029531303e-08
0.1,2.5000000000000004e-11,-6.25776098901099e-08,6.369484380188206e-08
0.1,2.5000000000000004e-11,-6.207898351648353e-08,6.373198576753736e-08
0.1,2.5000000000000004e-11,-6.158035714285715e-08,6.376848916310847e-08
0.1,2.5000000000000004e-11,-6.108173076923078e-08,6.380423972679645e-08
0.1,2.5000000000000004e-11,-6.058310439560441e-08,6.383916673381029e-08
0.1,2.5000000000000004e-11,-6.008447802197803e-08,6.387328782824421e-08
0.1,2.5000000000000004e-11,-5.958585164835165e-08,6.39066195807431e-08
0.1,2.5000000000000004e-11,-5.9087225274725284e-08,6.393917756051985e-08
0.1,2.5000000000000004e-11,-5.858859890109891e-08,6.397097640535632e-08
0.1,2.5000000000000004e-11,-5.808997252747253e-08,6.400202988949798e-08
0.1,2.5000000000000004e-11,-5.759134615384616e-08,6.403235098938966e-08
0.1,2.5000000000000004e-11,-5.709271978021979e-08,6.406195194716151e-08
0.1,2.5000000000000004e-11,-5.6594093406593414e-08,6.409084433183218e-08
0.1,2.5000000000000004e-11,-5.609546703296704e-08,6.41190390981614e-08
0.1,2.5000000000000004e-11,-5.5596840659340664e-08,6.414654664311436e-08
0.1,2.5000000000000004e-11,-5.5098214285714295e-08,6.4173376859914e-08
0.1,2.5000000000000004e-11,-5.459958791208792e-08,6.419953918965317e-08
0.1,2.5000000000000004e-11,-5.4100961538461544e-08,6.422504267044257e-08
0.1,2.5000000000000004e-11,-5.360233516483517e-08,6.424989598408886e-08
0.1,2.5000000000000004e-11,-5.31037087912088e-08,6.427415833392426e-08
0.1,2.5000000000000004e-11,-5.2605082417582425e-08,6.42977150616563e-08
0.1,2.5000000000000004e-11,-5.210645604395605e-08,6.432057949782383e-08
0.1,2.5000000000000004e-11,-5.1607829670329675e-08,6.43427649025417e-08
0.1,2.5000000000000004e-11,-5.11092032967033e-08,6.436428412692841e-08
0.1,2.5000000000000004e-11,-5.061057692307693e-08,6.438514965045403e-08
0.1,2.5000000000000004e-11,-5.0111950549450556e-08,6.440537361597402e-08
0.1,2.5000000000000004e-11,-4.961332417582418e-08,6.442496786249037e-08
0.1,2.5000000000000004e-11,-4.9114697802197805e-08,6.44439439557127e-08
0.1,2.5000000000000004e-11,-4.861607142857144e-08,6.446231321645923e-08
0.1,2.5000000000000004e-11,-4.811744505494506e-08,6.448008674696935e-08
0.1,2.5000000000000004e-11,-4.7618818681318686e-08,6.449727545520026e-08
0.1,2.5000000000000004e-11,-4.712019230769231e-08,6.451389007714919e-08
0.1,2.5000000000000004e-11,-4.662156593406594e-08,6.452994119730625e-08
0.1,2.5000000000000004e-11,-4.612293956043957e-08,6.454543926727326e-08
0.1,2.5000000000000004e-11,-4.562431318681319e-08,6.456039462265088e-08
0.1,2.5000000000000004e-11,-4.5125686813186817e-08,6.457481749824665e-08
0.1,2.5000000000000004e-11,-4.462706043956045e-08,6.458871804169445e-08
0.1,2.5000000000000004e-11,-4.412843406593407e-08,6.460210632555157e-08
0.1,2.5000000000000004e-11,-4.36298076923077e-08,6.461499235795113e-08
0.1,2.5000000000000004e-11,-4.313118131868132e-08,6.462738609188634e-08
0.1,2.5000000000000004e-11,-4.263255494505495e-08,6.463929743320828e-08
0.1,2.5000000000000004e-11,-4.213392857142858e-08,6.465073624739708e-08
0.1,2.5000000000000004e-11,-4.16353021978022e-08,6.466171236519953e-08
0.1,2.5000000000000004e-11,-4.113667582417583e-08,6.467223558718844e-08
0.1,2.5000000000000004e-11,-4.063804945054945e-08,6.468231568733325e-08
0.1,2.5000000000000004e-11,-4.0139423076923084e-08,6.469196241563462e-08
0.1,2.5000000000000004e-11,-3.964079670329671e-08,6.470118549990828e-08
0.1,2.5000000000000004e-11,-3.9142170329670334e-08,6.470999464677373e-08
0.1,2.5000000000000004e-11,-3.864354395604396e-08,6.471839954191708e-08
0.1,2.5000000000000004e-11,-3.814491758241759e-08,6.472640984969211e-08
0.1,2.5000000000000004e-11,-3.7646291208791215e-08,6.473403521212009e-08
0.1,2.5000000000000004e-11,-3.714766483516484e-08,6.474128524734298e-08
0.1,2.5000000000000004e-11,-3.6649038461538464e-08,6.4748169547591e-08
0.1,2.5000000000000004e-11,-3.6150412087912096e-08,6.47547106049294e-08
0.1,2.5000000000000004e-11,-3.565178571428572e-08,6.476090472464079e-08
0.1,2.5000000000000004e-11,-3.5153159340659345e-08,6.476675642724875e-08
0.1,2.5000000000000004e-11,-3.465453296703297e-08,6.477227593732635e-08
0.1,2.5000000000000004e-11,-3.4155906593406595e-08,6.477747336864845e-08
0.1,2.5000000000000004e-11,-3.3657280219780226e-08,6.478235872441048e-08
0.1,2.5000000000000004e-11,-3.315865384615385e-08,6.478694189714608e-08
0.1,2.5000000000000004e-11,-3.2660027472527475e-08,6.479123266837663e-08
0.1,2.5000000000000004e-11,-3.21614010989011e-08,6.479524070802529e-08
0.1,2.5000000000000004e-11,-3.166277472527473e-08,6.479897557362593e-08
0.1,2.5000000000000004e-11,-3.1164148351648356e-08,6.48024467093541e-08
0.1,2.5000000000000004e-11,-3.066552197802198e-08,6.480566344490654e-08
0.1,2.5000000000000004e-11,-3.0166895604395606e-08,6.480863499425261e-08
0.1,2.5000000000000004e-11,-2.9668269230769234e-08,6.481137045427911e-08
0.1,2.5000000000000004e-11,-2.9169642857142862e-08,6.481387880335215e-08
0.1,2.5000000000000004e-11,-2.8671016483516487e-08,6.481616889980648e-08
0.1,2.5000000000000004e-11,-2.8172390109890115e-08,6.481824948039065e-08
0.1,2.5000000000000004e-11,-2.767376373626374e-08,6.48201291586705e-08
0.1,2.5000000000000004e-11,-2.7175137362637364e-08,6.482181642341503e-08
0.1,2.5000000000000004e-11,-2.6676510989010992e-08,6.482331963697069e-08
0.1,2.5000000000000004e-11,-2.6177884615384617e-08,6.482464703363648e-08
0.1,2.5000000000000004e-11,-2.5679258241758245e-08,6.482580671805135e-08
0.1,2.5000000000000004e-11,-2.518063186813187e-08,6.482680666359884e-08
0.1,2.5000000000000004e-11,-2.4682005494505498e-08,6.482765471083888e-08
0.1,2.5000000000000004e-11,-2.4183379120879123e-08,6.48283585659736e-08
0.1,2.5000000000000004e-11,-2.368475274725275e-08,6.482892579934757e-08
0.1,2.5000000000000004e-11,-2.3186126373626376e-08,6.482936384399374e-08
0.1,2.5000000000000004e-11,-2.2687500000000004e-08,6.482967999422511e-08
0.1,2.5000000000000004e-11,-2.218887362637363e-08,6.482988140427232e-08
0.1,2.5000000000000004e-11,-2.1690247252747257e-08,6.482997508697724e-08
0.1,2.5000000000000004e-11,-2.119162087912088e-08,6.482996791253427e-08
0.1,2.5000000000000004e-11,-2.069299450549451e-08,6.4829866607289e-08
0.1,2.5000000000000004e-11,-2.0194368131868134e-08,6.482967775259194e-08
0.1,2.5000000000000004e-11,-1.969574175824176e-08,6.482940778370076e-08
0.1,2.5000000000000004e-11,-1.9197115384615387e-08,6.482906298874702e-08
0.1,2.5000000000000004e-11,-1.8698489010989012e-08,6.482864950774807e-08
0.1,2.5000000000000004e-11,-1.819986263736264e-08,6.482817333167524e-08
